IDBOOK,IDSCORA,IDCNTRY,IDSCHOOL,IDCLASS,IDSTUD,ITSEX,ITLANG,SSYSTEM,ILRELIAB,IDPOP,IDGRADE,IDGRADER,BSDAGE,JKREP,JKZONE,HOUWGT,SENWGT,TOTWGT
9,390,840,691,69108,6910807,1,1,8363,0,2,8,2,14,1,41,0.972408834,0.065908149,454.1861442
10,391,840,691,69108,6910808,2,1,8364,0,2,8,2,14.33333333,1,41,0.972408834,0.065908149,454.1861442
14,391,840,691,69108,6910813,1,1,8365,0,2,8,2,14.33333333,1,41,0.972408834,0.065908149,454.1861442
2,342,840,691,69108,6910816,1,1,8367,0,2,8,2,14.5,1,41,0.972408834,0.065908149,454.1861442
3,355,840,691,69108,6910817,2,1,8368,0,2,8,2,13.91666667,1,41,0.972408834,0.065908149,454.1861442
5,389,840,691,69108,6910820,1,1,8371,0,2,8,2,14.66666667,1,41,0.972408834,0.065908149,454.1861442
6,393,840,691,69108,6910821,1,1,8372,0,2,8,2,14.25,1,41,0.972408834,0.065908149,454.1861442
8,373,840,691,69108,6910824,2,1,78375,0,2,8,2,14.08333333,1,41,0.972408834,0.065908149,454.1861442
14,391,840,692,69210,6921001,1,1,8376,0,2,8,2,13.66666667,0,41,0.906595229,0.06144742,423.4463706
1,391,840,692,69210,6921003,2,1,8378,0,2,8,2,14.41666667,0,41,0.906595229,0.06144742,423.4463706
2,392,840,692,69210,6921004,2,1,8379,1,2,8,2,15.25,0,41,0.906595229,0.06144742,423.4463706
3,342,840,692,69210,6921005,2,1,8380,0,2,8,2,15.66666667,0,41,0.906595229,0.06144742,423.4463706
4,391,840,692,69210,6921006,1,1,8381,0,2,8,2,13.91666667,0,41,0.906595229,0.06144742,423.4463706
5,393,840,692,69210,6921008,2,1,8383,1,2,8,2,14.83333333,0,41,0.906595229,0.06144742,423.4463706
6,393,840,692,69210,6921009,1,1,8384,0,2,8,2,13.58333333,0,41,0.906595229,0.06144742,423.4463706
7,391,840,692,69210,6921010,2,1,8385,0,2,8,2,14.16666667,0,41,0.906595229,0.06144742,423.4463706
14,392,840,692,69212,6921201,2,1,8386,0,2,8,2,14.33333333,0,41,1.627222206,0.11029024,760.0319472
2,390,840,692,69212,6921204,1,1,8388,1,2,8,2,14.5,0,41,1.627222206,0.11029024,760.0319472
3,393,840,692,69212,6921205,1,1,8389,0,2,8,2,13.66666667,0,41,1.627222206,0.11029024,760.0319472
4,393,840,692,69212,6921206,2,1,8390,0,2,8,2,13.41666667,0,41,1.627222206,0.11029024,760.0319472
5,389,840,692,69212,6921208,2,1,8392,1,2,8,2,14.25,0,41,1.627222206,0.11029024,760.0319472
6,389,840,692,69212,6921209,2,1,8393,0,2,8,2,14.16666667,0,41,1.627222206,0.11029024,760.0319472
7,390,840,692,69212,6921210,2,1,8394,0,2,8,2,13.5,0,41,1.627222206,0.11029024,760.0319472
8,391,840,692,69212,6921212,1,1,8396,1,2,8,2,13.75,0,41,1.627222206,0.11029024,760.0319472
14,393,840,692,69212,6921219,2,1,8403,0,2,8,2,14.75,0,41,1.627222206,0.11029024,760.0319472
1,328,840,692,69217,6921701,1,1,8405,0,2,8,2,14.33333333,0,41,0.906595229,0.06144742,423.4463706
2,390,840,692,69217,6921702,1,1,8406,0,2,8,2,14.16666667,0,41,0.906595229,0.06144742,423.4463706
3,391,840,692,69217,6921703,1,1,8407,0,2,8,2,14,0,41,0.906595229,0.06144742,423.4463706
4,328,840,692,69217,6921704,2,1,8408,1,2,8,2,13.91666667,0,41,0.906595229,0.06144742,423.4463706
5,393,840,692,69217,6921706,2,1,8410,0,2,8,2,14,0,41,0.906595229,0.06144742,423.4463706
6,393,840,692,69217,6921707,1,1,8411,0,2,8,2,14.83333333,0,41,0.906595229,0.06144742,423.4463706
7,393,840,692,69217,6921708,1,1,8412,1,2,8,2,13.75,0,41,0.906595229,0.06144742,423.4463706
8,390,840,692,69217,6921710,1,1,8414,0,2,8,2,14.33333333,0,41,0.906595229,0.06144742,423.4463706
9,393,840,692,69217,6921711,2,1,8415,0,2,8,2,13.66666667,0,41,0.906595229,0.06144742,423.4463706
10,331,840,692,69217,6921712,2,1,8416,1,2,8,2,14,0,41,0.906595229,0.06144742,423.4463706
11,393,840,692,69217,6921713,1,1,8417,0,2,8,2,14.16666667,0,41,0.906595229,0.06144742,423.4463706
12,330,840,692,69217,6921715,1,1,8419,0,2,8,2,14.41666667,0,41,0.906595229,0.06144742,423.4463706
13,390,840,692,69217,6921716,1,1,8420,1,2,8,2,13.83333333,0,41,0.906595229,0.06144742,423.4463706
12,392,840,693,69302,6930203,2,1,8423,0,2,8,2,14,1,42,0.728357196,0.049366761,340.1961552
13,393,840,693,69302,6930204,1,1,8424,0,2,8,2,15.08333333,1,42,0.728357196,0.049366761,340.1961552
14,391,840,693,69302,6930205,1,1,8425,1,2,8,2,13.66666667,1,42,0.728357196,0.049366761,340.1961552
1,328,840,693,69302,6930207,1,1,8427,0,2,8,2,13.83333333,1,42,0.728357196,0.049366761,340.1961552
2,387,840,693,69302,6930208,2,1,8428,0,2,8,2,13.5,1,42,0.728357196,0.049366761,340.1961552
3,355,840,693,69302,6930209,1,1,8429,1,2,8,2,13.66666667,1,42,0.728357196,0.049366761,340.1961552
4,375,840,693,69302,6930210,2,1,8430,0,2,8,2,13.41666667,1,42,0.728357196,0.049366761,340.1961552
5,355,840,693,69302,6930212,2,1,8432,0,2,8,2,14.25,1,42,0.728357196,0.049366761,340.1961552
6,389,840,693,69302,6930213,2,1,8433,1,2,8,2,13.91666667,1,42,0.728357196,0.049366761,340.1961552
8,373,840,693,69302,6930216,1,1,8436,0,2,8,2,14.58333333,1,42,0.728357196,0.049366761,340.1961552
9,375,840,693,69302,6930217,2,1,8437,1,2,8,2,13.75,1,42,0.728357196,0.049366761,340.1961552
10,331,840,693,69302,6930218,1,1,8438,0,2,8,2,14.75,1,42,0.728357196,0.049366761,340.1961552
11,393,840,693,69302,6930219,1,1,8439,0,2,8,2,13.75,1,42,0.728357196,0.049366761,340.1961552
12,388,840,693,69302,6930221,2,1,8441,1,2,8,2,13.58333333,1,42,0.728357196,0.049366761,340.1961552
13,393,840,693,69302,6930222,1,1,8442,0,2,8,2,13.75,1,42,0.728357196,0.049366761,340.1961552
14,391,840,693,69302,6930223,1,1,8443,0,2,8,2,14.08333333,1,42,0.728357196,0.049366761,340.1961552
1,393,840,693,69302,6930225,1,1,8445,1,2,8,2,13.5,1,42,0.728357196,0.049366761,340.1961552
2,391,840,693,69302,6930226,1,1,8446,0,2,8,2,14.25,1,42,0.728357196,0.049366761,340.1961552
3,392,840,693,69302,6930227,1,1,8447,0,2,8,2,13.83333333,1,42,0.728357196,0.049366761,340.1961552
4,380,840,693,69302,6930228,1,1,8448,0,2,8,2,13.58333333,1,42,0.728357196,0.049366761,340.1961552
5,376,840,693,69302,6930230,1,1,8450,0,2,8,2,14.33333333,1,42,0.728357196,0.049366761,340.1961552
7,389,840,693,69307,6930702,2,1,8452,0,2,8,2,14,1,42,0.987834448,0.06695367,461.3910355
9,393,840,693,69307,6930705,1,1,8455,1,2,8,2,14.25,1,42,0.987834448,0.06695367,461.3910355
10,393,840,693,69307,6930706,1,1,8456,0,2,8,2,13.66666667,1,42,0.987834448,0.06695367,461.3910355
11,390,840,693,69307,6930707,2,1,8457,0,2,8,2,14.25,1,42,0.987834448,0.06695367,461.3910355
12,392,840,693,69307,6930709,1,1,8459,1,2,8,2,13.58333333,1,42,0.987834448,0.06695367,461.3910355
13,393,840,693,69307,6930710,1,1,8460,0,2,8,2,13.66666667,1,42,0.987834448,0.06695367,461.3910355
14,391,840,693,69307,6930711,1,1,8461,0,2,8,2,13.91666667,1,42,0.987834448,0.06695367,461.3910355
1,393,840,693,69307,6930713,1,1,8463,1,2,8,2,13.75,1,42,0.987834448,0.06695367,461.3910355
4,393,840,693,69307,6930716,2,1,8466,0,2,8,2,13.58333333,1,42,0.987834448,0.06695367,461.3910355
5,391,840,693,69307,6930718,2,1,8468,0,2,8,2,14.25,1,42,0.987834448,0.06695367,461.3910355
7,393,840,693,69307,6930720,2,1,8470,0,2,8,2,13.75,1,42,0.987834448,0.06695367,461.3910355
9,391,840,693,69307,6930723,2,1,8473,0,2,8,2,14.16666667,1,42,0.987834448,0.06695367,461.3910355
10,331,840,693,69307,6930724,1,1,8474,0,2,8,2,14.33333333,1,42,0.987834448,0.06695367,461.3910355
11,390,840,693,69307,6930725,2,1,8475,1,2,8,2,14.5,1,42,0.987834448,0.06695367,461.3910355
12,390,840,693,69307,6930727,1,1,8477,0,2,8,2,14.08333333,1,42,0.987834448,0.06695367,461.3910355
1,391,840,693,69307,6930731,2,1,8481,0,2,8,2,14.08333333,1,42,0.987834448,0.06695367,461.3910355
1,391,840,694,69403,6940301,2,1,8482,1,2,8,2,15.25,0,42,0.695434224,0.047135301,324.818716
2,390,840,694,69403,6940303,2,1,8483,0,2,8,2,14.25,0,42,0.695434224,0.047135301,324.818716
3,391,840,694,69403,6940304,1,1,8484,0,2,8,2,14.08333333,0,42,0.695434224,0.047135301,324.818716
4,380,840,694,69403,6940305,1,1,8485,0,2,8,2,13.5,0,42,0.695434224,0.047135301,324.818716
5,393,840,694,69403,6940307,1,1,8487,0,2,8,2,14,0,42,0.695434224,0.047135301,324.818716
6,390,840,694,69403,6940308,1,1,8488,0,2,8,2,13.91666667,0,42,0.695434224,0.047135301,324.818716
7,393,840,694,69403,6940309,1,1,8489,0,2,8,2,13.66666667,0,42,0.695434224,0.047135301,324.818716
8,390,840,694,69403,6940311,1,1,8491,0,2,8,2,14,0,42,0.695434224,0.047135301,324.818716
9,393,840,694,69403,6940312,2,1,8492,0,2,8,2,14.16666667,0,42,0.695434224,0.047135301,324.818716
10,390,840,694,69403,6940313,2,1,8493,0,2,8,2,13.41666667,0,42,0.695434224,0.047135301,324.818716
11,391,840,694,69403,6940314,1,1,8494,1,2,8,2,13.5,0,42,0.695434224,0.047135301,324.818716
12,390,840,694,69403,6940316,2,1,8496,0,2,8,2,13.75,0,42,0.695434224,0.047135301,324.818716
13,391,840,694,69403,6940317,1,1,8497,0,2,8,2,13.5,0,42,0.695434224,0.047135301,324.818716
14,390,840,694,69403,6940319,1,1,8498,1,2,8,2,14.08333333,0,42,0.695434224,0.047135301,324.818716
2,387,840,694,69403,6940322,2,1,8500,0,2,8,2,13.75,0,42,0.695434224,0.047135301,324.818716
3,391,840,694,69403,6940323,2,1,8501,1,2,8,2,13.5,0,42,0.695434224,0.047135301,324.818716
5,391,840,694,69403,6940326,2,1,8504,0,2,8,2,13.83333333,0,42,0.695434224,0.047135301,324.818716
6,389,840,694,69403,6940327,1,1,8505,1,2,8,2,13.75,0,42,0.695434224,0.047135301,324.818716
7,393,840,694,69403,6940328,1,1,8506,0,2,8,2,13.66666667,0,42,0.695434224,0.047135301,324.818716
8,389,840,694,69403,6940331,2,1,8508,0,2,8,2,13.75,0,42,0.695434224,0.047135301,324.818716
9,390,840,694,69403,6940332,2,1,8509,1,2,8,2,14.5,0,42,0.695434224,0.047135301,324.818716
10,329,840,694,69403,6940333,1,1,8510,0,2,8,2,14.58333333,0,42,0.695434224,0.047135301,324.818716
11,342,840,694,69414,6941401,2,1,8511,0,2,8,2,14,0,42,0.714602576,0.048434498,333.7717402
12,342,840,694,69414,6941404,1,1,8513,1,2,8,2,14,0,42,0.714602576,0.048434498,333.7717402
13,390,840,694,69414,6941405,2,1,8514,0,2,8,2,13.58333333,0,42,0.714602576,0.048434498,333.7717402
14,328,840,694,69414,6941406,2,1,8515,0,2,8,2,13.58333333,0,42,0.714602576,0.048434498,333.7717402
2,393,840,694,69414,6941412,1,1,8517,0,2,8,2,14.08333333,0,42,0.714602576,0.048434498,333.7717402
3,393,840,694,69414,6941414,1,1,8518,0,2,8,2,13.58333333,0,42,0.714602576,0.048434498,333.7717402
4,375,840,694,69414,6941415,1,1,8519,0,2,8,2,13.91666667,0,42,0.714602576,0.048434498,333.7717402
6,393,840,694,69414,6941421,2,1,8522,0,2,8,2,13.58333333,0,42,0.714602576,0.048434498,333.7717402
7,393,840,694,69414,6941423,2,1,8523,0,2,8,2,15,0,42,0.714602576,0.048434498,333.7717402
8,391,840,694,69414,6941426,1,1,8525,0,2,8,2,14.16666667,0,42,0.714602576,0.048434498,333.7717402
9,391,840,694,69414,6941427,2,1,8526,0,2,8,2,14,0,42,0.714602576,0.048434498,333.7717402
10,390,840,694,69414,6941428,2,1,8527,0,2,8,2,13.58333333,0,42,0.714602576,0.048434498,333.7717402
11,391,840,694,69414,6941429,2,1,8528,1,2,8,2,14.33333333,0,42,0.714602576,0.048434498,333.7717402
9,389,840,695,69509,6950901,2,1,8529,0,2,8,2,13.91666667,1,43,0.81240008,0.055063039,379.450337
10,393,840,695,69509,6950902,2,1,8530,0,2,8,2,14.08333333,1,43,0.81240008,0.055063039,379.450337
11,391,840,695,69509,6950903,1,1,8531,1,2,8,2,13.58333333,1,43,0.81240008,0.055063039,379.450337
13,393,840,695,69509,6950906,1,1,8534,0,2,8,2,14.41666667,1,43,0.81240008,0.055063039,379.450337
14,387,840,695,69509,6950907,1,1,8535,1,2,8,2,13.66666667,1,43,0.81240008,0.055063039,379.450337
2,387,840,695,69509,6950910,2,1,8537,0,2,8,2,15.25,1,43,0.81240008,0.055063039,379.450337
4,391,840,695,69509,6950912,1,1,8539,0,2,8,2,14.16666667,1,43,0.81240008,0.055063039,379.450337
5,388,840,695,69509,6950914,2,1,8541,0,2,8,2,16.33333333,1,43,0.81240008,0.055063039,379.450337
8,388,840,695,69509,6950918,2,1,8545,0,2,8,2,13.83333333,1,43,0.81240008,0.055063039,379.450337
9,391,840,695,69509,6950919,1,1,8546,1,2,8,2,13.75,1,43,0.81240008,0.055063039,379.450337
10,391,840,695,69509,6950920,1,1,8547,0,2,8,2,14.16666667,1,43,0.81240008,0.055063039,379.450337
1,390,840,695,69512,6951203,1,1,8550,1,2,8,2,14.08333333,1,43,0.811804915,0.0550227,379.1723514
2,391,840,695,69512,6951204,2,1,8551,0,2,8,2,13.66666667,1,43,0.811804915,0.0550227,379.1723514
3,390,840,695,69512,6951205,2,1,8552,0,2,8,2,14,1,43,0.811804915,0.0550227,379.1723514
5,388,840,695,69512,6951208,2,1,8555,0,2,8,2,13.75,1,43,0.811804915,0.0550227,379.1723514
6,375,840,695,69512,6951209,2,1,8556,0,2,8,2,14,1,43,0.811804915,0.0550227,379.1723514
7,391,840,695,69512,6951210,2,1,8557,0,2,8,2,13.91666667,1,43,0.811804915,0.0550227,379.1723514
8,331,840,695,69512,6951212,1,1,8559,0,2,8,2,13.58333333,1,43,0.811804915,0.0550227,379.1723514
9,391,840,695,69512,6951213,1,1,8560,0,2,8,2,14.08333333,1,43,0.811804915,0.0550227,379.1723514
10,331,840,695,69512,6951214,2,1,8561,0,2,8,2,14.08333333,1,43,0.811804915,0.0550227,379.1723514
11,330,840,695,69512,6951215,1,1,8562,1,2,8,2,13.41666667,1,43,0.811804915,0.0550227,379.1723514
12,354,840,695,69512,6951217,1,1,8564,0,2,8,2,14.33333333,1,43,0.811804915,0.0550227,379.1723514
14,391,840,695,69512,6951219,1,1,8566,1,2,8,2,14.33333333,1,43,0.811804915,0.0550227,379.1723514
1,393,840,695,69512,6951221,1,1,8568,0,2,8,2,13.5,1,43,0.811804915,0.0550227,379.1723514
2,393,840,695,69512,6951222,1,1,8569,0,2,8,2,13.83333333,1,43,0.811804915,0.0550227,379.1723514
3,392,840,695,69512,6951223,2,1,8570,1,2,8,2,14.08333333,1,43,0.811804915,0.0550227,379.1723514
4,393,840,695,69512,6951224,2,1,8571,0,2,8,2,14.5,1,43,0.811804915,0.0550227,379.1723514
5,391,840,695,69512,6951226,1,1,8573,0,2,8,2,14.08333333,1,43,0.811804915,0.0550227,379.1723514
6,389,840,695,69512,6951227,2,1,8574,1,2,8,2,13.91666667,1,43,0.811804915,0.0550227,379.1723514
7,393,840,695,69512,6951228,2,1,8575,0,2,8,2,14.08333333,1,43,0.811804915,0.0550227,379.1723514
8,375,840,695,69512,6951230,2,1,8577,0,2,8,2,15,1,43,0.811804915,0.0550227,379.1723514
9,391,840,695,69512,6951231,1,1,8578,1,2,8,2,13.41666667,1,43,0.811804915,0.0550227,379.1723514
5,390,840,696,69604,6960401,1,1,8579,0,2,8,2,13.58333333,0,43,0.626565161,0.042467477,292.6518196
6,375,840,696,69604,6960402,2,1,8580,0,2,8,2,13.83333333,0,43,0.626565161,0.042467477,292.6518196
7,376,840,696,69604,6960403,1,1,8581,1,2,8,2,13.83333333,0,43,0.626565161,0.042467477,292.6518196
